,code,event,finished,id,started,team_h,team_h_score,team_h_difficulty,team_a,team_a_score,team_a_difficulty,stats,season,h_team_name,strength_overall_home,strength_attack_home,strength_defence_home,a_team_name,strength_overall_away,strength_attack_away,strength_defence_away,result
150,2128307,3,True,20,True,4,0.0,2,16,1.0,2,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 366}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 377}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 82}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 363}], 'h': []}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 366}, {'value': 2, 'element': 362}, {'value': 2, 'element': 376}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 37, 'element': 366}, {'value': 28, 'element': 362}, {'value': 28, 'element': 376}, {'value': 27, 'element': 369}, {'value': 26, 'element': 363}, {'value': 18, 'element': 377}, {'value': 16, 'element': 370}, {'value': 16, 'element': 375}, {'value': 9, 'element': 364}, {'value': 7, 'element': 368}, {'value': 4, 'element': 524}, {'value': 2, 'element': 381}, {'value': 2, 'element': 382}], 'h': [{'value': 13, 'element': 519}, {'value': 12, 'element': 85}, {'value': 12, 'element': 89}, {'value': 12, 'element': 100}, {'value': 11, 'element': 97}, {'value': 10, 'element': 82}, {'value': 9, 'element': 55}, {'value': 8, 'element': 96}, {'value': 8, 'element': 98}, {'value': 5, 'element': 93}, {'value': 2, 'element': 91}]}]",2020/21,Burnley,1060,1040,1040,Southampton,1100,1110,1160,A
151,2128612,27,True,325,True,12,5.0,2,16,2.0,5,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 370}, {'value': 1, 'element': 377}], 'h': [{'value': 2, 'element': 272}, {'value': 2, 'element': 275}, {'value': 1, 'element': 271}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 368}, {'value': 1, 'element': 369}], 'h': [{'value': 3, 'element': 284}, {'value': 1, 'element': 275}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 266}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 5, 'element': 363}], 'h': [{'value': 4, 'element': 278}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 275}, {'value': 2, 'element': 272}, {'value': 1, 'element': 271}]}, {'identifier': 'bps', 'a': [{'value': 35, 'element': 370}, {'value': 25, 'element': 369}, {'value': 25, 'element': 377}, {'value': 19, 'element': 363}, {'value': 18, 'element': 368}, {'value': 17, 'element': 376}, {'value': 13, 'element': 362}, {'value': 13, 'element': 365}, {'value': 12, 'element': 479}, {'value': 11, 'element': 565}, {'value': 8, 'element': 367}, {'value': 6, 'element': 382}, {'value': 3, 'element': 524}, {'value': 2, 'element': 636}], 'h': [{'value': 54, 'element': 275}, {'value': 45, 'element': 272}, {'value': 43, 'element': 271}, {'value': 42, 'element': 284}, {'value': 21, 'element': 283}, {'value': 20, 'element': 278}, {'value': 15, 'element': 556}, {'value': 14, 'element': 270}, {'value': 11, 'element': 266}, {'value': 9, 'element': 281}, {'value': 8, 'element': 280}, {'value': 3, 'element': 274}, {'value': 2, 'element': 268}, {'value': -3, 'element': 287}]}]",2020/21,Man City,1340,1280,1340,Southampton,1100,1110,1160,H
152,2128468,19,True,181,True,8,0.0,4,5,1.0,2,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 120}], 'h': []}, {'identifier': 'assists', 'a': [], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 102}, {'value': 1, 'element': 114}, {'value': 1, 'element': 490}], 'h': [{'value': 1, 'element': 181}, {'value': 1, 'element': 557}]}, {'identifier': 'red_cards', 'a': [], 'h': [{'value': 1, 'element': 484}]}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 548}], 'h': [{'value': 5, 'element': 516}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 120}, {'value': 2, 'element': 109}, {'value': 1, 'element': 490}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 42, 'element': 120}, {'value': 31, 'element': 109}, {'value': 30, 'element': 490}, {'value': 22, 'element': 548}, {'value': 20, 'element': 232}, {'value': 18, 'element': 102}, {'value': 15, 'element': 119}, {'value': 13, 'element': 107}, {'value': 10, 'element': 105}, {'value': 5, 'element': 103}, {'value': 5, 'element': 122}, {'value': 3, 'element': 114}, {'value': 1, 'element': 118}], 'h': [{'value': 20, 'element': 516}, {'value': 17, 'element': 571}, {'value': 15, 'element': 517}, {'value': 15, 'element': 572}, {'value': 14, 'element': 191}, {'value': 11, 'element': 373}, {'value': 8, 'element': 562}, {'value': 6, 'element': 181}, {'value': 4, 'element': 187}, {'value': 2, 'element': 182}, {'value': 2, 'element': 188}, {'value': 1, 'element': 190}, {'value': -2, 'element': 557}]}]",2020/21,Fulham,1090,1150,1040,Chelsea,1280,1300,1310,A
153,2128588,31,True,301,True,6,1.0,4,5,4.0,3,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 119}, {'value': 1, 'element': 110}, {'value': 1, 'element': 500}], 'h': [{'value': 1, 'element': 132}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 120}, {'value': 1, 'element': 122}, {'value': 1, 'element': 123}, {'value': 1, 'element': 500}], 'h': [{'value': 1, 'element': 142}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 133}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [], 'h': [{'value': 5, 'element': 128}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 119}, {'value': 1, 'element': 120}], 'h': [{'value': 2, 'element': 132}]}, {'identifier': 'bps', 'a': [{'value': 51, 'element': 119}, {'value': 33, 'element': 120}, {'value': 30, 'element': 500}, {'value': 27, 'element': 122}, {'value': 26, 'element': 110}, {'value': 21, 'element': 105}, {'value': 20, 'element': 107}, {'value': 17, 'element': 109}, {'value': 13, 'element': 102}, {'value': 12, 'element': 123}, {'value': 11, 'element': 113}, {'value': 9, 'element': 232}, {'value': 6, 'element': 114}, {'value': 6, 'element': 548}], 'h': [{'value': 34, 'element': 132}, {'value': 21, 'element': 125}, {'value': 18, 'element': 128}, {'value': 16, 'element': 142}, {'value': 13, 'element': 140}, {'value': 10, 'element': 133}, {'value': 10, 'element': 139}, {'value': 9, 'element': 138}, {'value': 5, 'element': 134}, {'value': 5, 'element': 137}, {'value': 4, 'element': 141}, {'value': 3, 'element': 131}, {'value': 3, 'element': 144}, {'value': 1, 'element': 489}]}]",2020/21,Crystal Palace,1090,1030,1010,Chelsea,1280,1300,1310,A
154,2128570,26,True,283,True,11,0.0,4,5,1.0,3,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 120}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 113}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 548}], 'h': [{'value': 3, 'element': 252}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 120}, {'value': 2, 'element': 116}, {'value': 1, 'element': 102}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 33, 'element': 120}, {'value': 31, 'element': 116}, {'value': 30, 'element': 102}, {'value': 29, 'element': 109}, {'value': 25, 'element': 123}, {'value': 25, 'element': 548}, {'value': 24, 'element': 232}, {'value': 23, 'element': 113}, {'value': 15, 'element': 105}, {'value': 6, 'element': 114}, {'value': 4, 'element': 107}, {'value': 4, 'element': 119}, {'value': 2, 'element': 500}, {'value': -3, 'element': 117}], 'h': [{'value': 22, 'element': 531}, {'value': 20, 'element': 252}, {'value': 16, 'element': 255}, {'value': 16, 'element': 652}, {'value': 13, 'element': 243}, {'value': 13, 'element': 259}, {'value': 13, 'element': 263}, {'value': 11, 'element': 253}, {'value': 10, 'element': 254}, {'value': 8, 'element': 249}, {'value': 6, 'element': 251}, {'value': 4, 'element': 468}, {'value': 2, 'element': 241}, {'value': 2, 'element': 248}]}]",2020/21,Liverpool,1250,1190,1300,Chelsea,1280,1300,1310,A
155,2128614,33,True,327,True,19,0.0,4,5,1.0,4,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 117}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 232}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 113}, {'value': 1, 'element': 116}, {'value': 1, 'element': 117}, {'value': 1, 'element': 548}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': [{'value': 1, 'element': 443}]}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 548}], 'h': [{'value': 5, 'element': 431}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 232}, {'value': 2, 'element': 109}, {'value': 1, 'element': 490}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 45, 'element': 232}, {'value': 27, 'element': 109}, {'value': 26, 'element': 490}, {'value': 22, 'element': 116}, {'value': 21, 'element': 548}, {'value': 20, 'element': 102}, {'value': 20, 'element': 117}, {'value': 16, 'element': 105}, {'value': 16, 'element': 113}, {'value': 16, 'element': 120}, {'value': 13, 'element': 119}, {'value': 4, 'element': 123}, {'value': 1, 'element': 114}, {'value': -2, 'element': 118}], 'h': [{'value': 18, 'element': 431}, {'value': 16, 'element': 427}, {'value': 15, 'element': 432}, {'value': 13, 'element': 451}, {'value': 9, 'element': 438}, {'value': 9, 'element': 558}, {'value': 8, 'element': 301}, {'value': 8, 'element': 449}, {'value': 6, 'element': 439}, {'value': 4, 'element': 450}, {'value': 3, 'element': 443}, {'value': 2, 'element': 445}, {'value': 1, 'element': 452}, {'value': -1, 'element': 587}]}]",2020/21,West Ham,1230,1140,1260,Chelsea,1280,1300,1310,A
156,2128314,3,True,27,True,18,3.0,4,5,3.0,2,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 118}, {'value': 1, 'element': 120}, {'value': 1, 'element': 122}], 'h': [{'value': 2, 'element': 358}, {'value': 1, 'element': 412}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 102}, {'value': 1, 'element': 120}, {'value': 1, 'element': 500}], 'h': [{'value': 1, 'element': 422}, {'value': 1, 'element': 481}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 104}, {'value': 1, 'element': 116}, {'value': 1, 'element': 123}], 'h': [{'value': 1, 'element': 422}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [], 'h': [{'value': 7, 'element': 417}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 120}, {'value': 1, 'element': 123}], 'h': [{'value': 3, 'element': 358}]}, {'identifier': 'bps', 'a': [{'value': 48, 'element': 120}, {'value': 27, 'element': 123}, {'value': 25, 'element': 122}, {'value': 23, 'element': 118}, {'value': 20, 'element': 500}, {'value': 18, 'element': 102}, {'value': 16, 'element': 113}, {'value': 11, 'element': 116}, {'value': 11, 'element': 490}, {'value': 9, 'element': 107}, {'value': 8, 'element': 104}, {'value': 7, 'element': 101}, {'value': 5, 'element': 117}, {'value': 3, 'element': 103}], 'h': [{'value': 54, 'element': 358}, {'value': 24, 'element': 412}, {'value': 23, 'element': 417}, {'value': 21, 'element': 481}, {'value': 20, 'element': 422}, {'value': 12, 'element': 413}, {'value': 12, 'element': 419}, {'value': 12, 'element': 425}, {'value': 9, 'element': 409}, {'value': 9, 'element': 418}, {'value': 5, 'element': 446}, {'value': 3, 'element': 408}, {'value': 3, 'element': 411}, {'value': 3, 'element': 423}]}]",2020/21,West Brom,1050,1040,1050,Chelsea,1280,1300,1310,D
157,2128505,22,True,218,True,17,0.0,4,5,1.0,4,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 105}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 117}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 102}, {'value': 1, 'element': 113}, {'value': 1, 'element': 119}], 'h': [{'value': 1, 'element': 386}, {'value': 1, 'element': 396}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 548}], 'h': [{'value': 1, 'element': 383}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 105}, {'value': 2, 'element': 123}, {'value': 1, 'element': 109}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 36, 'element': 105}, {'value': 32, 'element': 123}, {'value': 27, 'element': 109}, {'value': 25, 'element': 104}, {'value': 24, 'element': 548}, {'value': 22, 'element': 102}, {'value': 17, 'element': 117}, {'value': 14, 'element': 107}, {'value': 13, 'element': 120}, {'value': 12, 'element': 116}, {'value': 10, 'element': 490}, {'value': 6, 'element': 122}, {'value': -1, 'element': 113}, {'value': -2, 'element': 119}], 'h': [{'value': 14, 'element': 385}, {'value': 11, 'element': 386}, {'value': 11, 'element': 391}, {'value': 11, 'element': 396}, {'value': 10, 'element': 383}, {'value': 10, 'element': 389}, {'value': 10, 'element': 395}, {'value': 9, 'element': 400}, {'value': 9, 'element': 405}, {'value': 7, 'element': 390}, {'value': 4, 'element': 392}, {'value': 2, 'element': 387}, {'value': -1, 'element': 564}]}]",2020/21,Spurs,1190,1130,1250,Chelsea,1280,1300,1310,A
158,2128513,23,True,226,True,15,1.0,4,5,2.0,2,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 105}, {'value': 1, 'element': 120}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 2, 'element': 117}], 'h': [{'value': 1, 'element': 424}]}, {'identifier': 'own_goals', 'a': [{'value': 1, 'element': 109}], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 345}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 548}], 'h': []}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 105}, {'value': 2, 'element': 117}, {'value': 1, 'element': 120}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 35, 'element': 105}, {'value': 26, 'element': 117}, {'value': 25, 'element': 120}, {'value': 18, 'element': 548}, {'value': 17, 'element': 107}, {'value': 17, 'element': 116}, {'value': 17, 'element': 123}, {'value': 14, 'element': 102}, {'value': 14, 'element': 109}, {'value': 7, 'element': 232}, {'value': 5, 'element': 103}, {'value': 5, 'element': 122}, {'value': 3, 'element': 104}, {'value': 3, 'element': 113}], 'h': [{'value': 14, 'element': 349}, {'value': 14, 'element': 353}, {'value': 11, 'element': 346}, {'value': 11, 'element': 511}, {'value': 10, 'element': 355}, {'value': 10, 'element': 424}, {'value': 10, 'element': 510}, {'value': 9, 'element': 357}, {'value': 7, 'element': 603}, {'value': 5, 'element': 344}, {'value': 5, 'element': 345}, {'value': 4, 'element': 483}, {'value': 3, 'element': 262}, {'value': 2, 'element': 343}]}]",2020/21,Sheffield Utd,1000,1020,1000,Chelsea,1280,1300,1310,A
159,2128294,1,True,7,True,3,1.0,4,5,3.0,3,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 105}, {'value': 1, 'element': 110}, {'value': 1, 'element': 123}], 'h': [{'value': 1, 'element': 69}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 105}, {'value': 1, 'element': 117}, {'value': 1, 'element': 123}], 'h': [{'value': 1, 'element': 77}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 77}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 112}], 'h': [{'value': 2, 'element': 70}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 123}, {'value': 2, 'element': 105}], 'h': [{'value': 1, 'element': 69}]}, {'identifier': 'bps', 'a': [{'value': 44, 'element': 123}, {'value': 43, 'element': 105}, {'value': 25, 'element': 110}, {'value': 19, 'element': 113}, {'value': 14, 'element': 104}, {'value': 14, 'element': 116}, {'value': 12, 'element': 112}, {'value': 10, 'element': 117}, {'value': 9, 'element': 120}, {'value': 8, 'element': 500}, {'value': 3, 'element': 102}, {'value': 3, 'element': 122}, {'value': 2, 'element': 115}, {'value': 1, 'element': 106}], 'h': [{'value': 28, 'element': 69}, {'value': 22, 'element': 77}, {'value': 16, 'element': 62}, {'value': 16, 'element': 65}, {'value': 16, 'element': 74}, {'value': 14, 'element': 66}, {'value': 14, 'element': 79}, {'value': 13, 'element': 76}, {'value': 12, 'element': 70}, {'value': 6, 'element': 54}, {'value': 4, 'element': 57}, {'value': 3, 'element': 71}, {'value': 1, 'element': 68}, {'value': -3, 'element': 78}]}]",2020/21,Brighton,1130,1150,1100,Chelsea,1280,1300,1310,A
160,2128398,12,True,111,True,7,1.0,4,5,0.0,3,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 150}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 164}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 113}, {'value': 1, 'element': 123}, {'value': 1, 'element': 490}], 'h': [{'value': 1, 'element': 166}, {'value': 1, 'element': 512}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 548}], 'h': [{'value': 3, 'element': 157}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 150}, {'value': 2, 'element': 157}, {'value': 1, 'element': 566}]}, {'identifier': 'bps', 'a': [{'value': 16, 'element': 113}, {'value': 14, 'element': 490}, {'value': 14, 'element': 548}, {'value': 13, 'element': 110}, {'value': 12, 'element': 107}, {'value': 12, 'element': 120}, {'value': 10, 'element': 500}, {'value': 8, 'element': 117}, {'value': 8, 'element': 232}, {'value': 6, 'element': 123}, {'value': 5, 'element': 103}, {'value': 5, 'element': 124}, {'value': 4, 'element': 118}], 'h': [{'value': 32, 'element': 150}, {'value': 28, 'element': 157}, {'value': 26, 'element': 566}, {'value': 23, 'element': 156}, {'value': 23, 'element': 165}, {'value': 21, 'element': 162}, {'value': 14, 'element': 164}, {'value': 14, 'element': 502}, {'value': 11, 'element': 159}, {'value': 4, 'element': 166}, {'value': 3, 'element': 163}, {'value': 3, 'element': 512}, {'value': 2, 'element': 160}, {'value': 1, 'element': 158}]}]",2020/21,Everton,1250,1130,1200,Chelsea,1280,1300,1310,H
161,2128560,28,True,273,True,10,0.0,4,5,0.0,3,"[{'identifier': 'goals_scored', 'a': [], 'h': []}, {'identifier': 'assists', 'a': [], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 201}, {'value': 1, 'element': 206}, {'value': 1, 'element': 492}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 548}], 'h': [{'value': 8, 'element': 213}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 548}, {'value': 1, 'element': 116}], 'h': [{'value': 3, 'element': 213}]}, {'identifier': 'bps', 'a': [{'value': 35, 'element': 548}, {'value': 33, 'element': 116}, {'value': 29, 'element': 232}, {'value': 28, 'element': 109}, {'value': 25, 'element': 113}, {'value': 23, 'element': 102}, {'value': 12, 'element': 105}, {'value': 11, 'element': 114}, {'value': 11, 'element': 120}, {'value': 10, 'element': 500}, {'value': 5, 'element': 123}, {'value': 3, 'element': 119}, {'value': 3, 'element': 122}, {'value': 1, 'element': 117}], 'h': [{'value': 39, 'element': 213}, {'value': 30, 'element': 549}, {'value': 23, 'element': 197}, {'value': 23, 'element': 200}, {'value': 22, 'element': 211}, {'value': 15, 'element': 201}, {'value': 12, 'element': 204}, {'value': 6, 'element': 203}, {'value': 5, 'element': 570}, {'value': 3, 'element': 202}, {'value': 2, 'element': 205}, {'value': 2, 'element': 206}, {'value': 2, 'element': 492}]}]",2020/21,Leeds,1160,1060,1210,Chelsea,1280,1300,1310,D
